"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"12-22-22 / 11:22 AM","100-Level","103","29","2","604.5"
"12-22-22 / 07:35 AM","100-Level","143","28","4","790.86"
"12-22-22 / 07:35 AM","300-Level","305","14","2","472.36"
"12-22-22 / 07:35 AM","100-Level","105","25","3","880.04"
"12-22-22 / 07:35 AM","Field","B2","4","2","910.42"
"12-22-22 / 07:35 AM","200-Level","243","13","2","833"
"12-22-22 / 07:35 AM","400-Level","407","2","2","503.72"
"12-22-22 / 07:35 AM","300-Level","305","15","2","464.52"
"12-22-22 / 07:35 AM","400-Level","435","9","2","464.63"
"12-22-22 / 07:35 AM","Field","B3","14","3","898.66"
"12-22-22 / 07:35 AM","Field","B2","6","2","881.02"
"12-22-22 / 07:35 AM","Field","A8","28","2","1273.02"
"12-22-22 / 07:35 AM","100-Level","130","34","2","1156.39"
"12-22-22 / 07:35 AM","100-Level","102","35","4","856.52"
"12-22-22 / 07:35 AM","Field","A9","24","6","1160.71"
"12-22-22 / 07:35 AM","Field","A1","22","2","1595.15"
"12-22-22 / 07:35 AM","Field","B1","10","4","852.6"
"12-22-22 / 07:35 AM","Field","B3","14","2","808.5"
"12-22-22 / 07:35 AM","Field","B3","8","2","784"
"12-22-22 / 07:35 AM","Field","A8","27","6","1297.21"
"12-22-22 / 07:35 AM","400-Level","406","1","2","523.32"
"12-22-22 / 07:35 AM","400-Level","413","3","4","465.5"
"12-22-22 / 07:35 AM","300-Level","336","16","2","588"
