"Date/Time (EDT)","Zone","Section","Row","Qty","Price"
"11-19-22 / 09:15 AM","100-Level","118","30","3","1452.6"
"11-19-22 / 06:38 AM","300-Level","320","24","1","585"
"11-19-22 / 03:00 AM","100-Level","107","28","2","1170"
"11-19-22 / 03:00 AM","100-Level Club","110C","20","4","3062.4"
"11-19-22 / 03:00 AM","Field Level","FLR-E","16","2","2025"
"11-18-22 / 11:18 PM","100-Level Club","111C","35","4","1619.1"
"11-18-22 / 11:18 PM","100-Level","120","43","2","2207.71"
"11-18-22 / 11:18 PM","300-Level","329","18","2","765"
"11-18-22 / 11:18 PM","300-Level","338","14","2","775.03"
"11-18-22 / 11:18 PM","100-Level Club","108C","18","2","1350"
"11-18-22 / 11:18 PM","100-Level Club","109C","1","4","2496.78"
"11-18-22 / 11:18 PM","200-Level Club","237C","2","2","1560.32"
"11-18-22 / 07:05 PM","300-Level","344","14","2","540"
"11-18-22 / 07:05 PM","100-Level Club","127C","1","2","1890"
"11-18-22 / 07:05 PM","Field Level","FLR-A","27","6","2645.02"
"11-18-22 / 07:05 PM","100-Level","115","23","2","1350"
"11-18-22 / 07:05 PM","200-Level","219","3","4","1665"
"11-18-22 / 07:05 PM","300-Level","315","21","1","777.6"
"11-18-22 / 07:05 PM","300-Level","309","18","2","855"
"11-18-22 / 07:05 PM","300-Level","345","14","6","979.02"
"11-18-22 / 07:05 PM","300-Level","338","1A","6","900.67"
"11-18-22 / 07:05 PM","200-Level Club","211C","9","2","1430.75"
"11-18-22 / 07:05 PM","100-Level Club","110C","13","4","2037"
"11-18-22 / 07:05 PM","300-Level","325","16","1","630"
"11-18-22 / 07:05 PM","300-Level","325","23","3","675"
"11-18-22 / 07:05 PM","200-Level Club","210C","6","2","1215"
"11-18-22 / 07:05 PM","Field Level","FLR-M","12","2","1575"
"11-18-22 / 07:05 PM","200-Level Club","237C","7","2","1305"
"11-18-22 / 07:05 PM","300-Level","328","17","6","854.46"
"11-18-22 / 07:05 PM","300-Level","329","1A","1","821.7"
"11-18-22 / 07:05 PM","100-Level","115","35","3","1357.03"
"11-18-22 / 07:05 PM","100-Level","116","28","2","1125"
"11-18-22 / 07:05 PM","100-Level Club","111C","3","4","1950.4"
"11-18-22 / 02:00 PM","200-Level Club","211C","1","4","1980"
"11-18-22 / 02:00 PM","300-Level","334","22","2","765"
"11-18-22 / 02:00 PM","100-Level","113","21","2","1260"
"11-18-22 / 02:00 PM","100-Level","115","37","3","945"
"11-18-22 / 02:00 PM","200-Level","204","4","2","967.5"
"11-18-22 / 02:00 PM","Field Level","FLR-G","18","1","1080"
"11-18-22 / 02:00 PM","100-Level","115","21","2","1080"
"11-18-22 / 02:00 PM","100-Level Club","110C","14","2","1794.5"
"11-18-22 / 02:00 PM","100-Level","133","33","2","675"
"11-18-22 / 02:00 PM","300-Level","344","5","2","720"
"11-18-22 / 02:00 PM","300-Level","339","22","2","872.03"
"11-18-22 / 02:00 PM","200-Level Club","212C","5","2","2700"
"11-18-22 / 02:00 PM","300-Level","342","10","1","450"
"11-18-22 / 02:00 PM","100-Level Club","126C","28","2","1350"
"11-18-22 / 02:00 PM","200-Level","231","6","2","980"
"11-18-22 / 02:00 PM","100-Level Club","110C","32","2","1800"
"11-18-22 / 02:00 PM","100-Level Club","108C","29","2","2025"
"11-18-22 / 02:00 PM","100-Level Club","129C","29","6","3710.46"
"11-18-22 / 02:00 PM","300-Level","330","23","6","1194.74"
"11-18-22 / 02:00 PM","100-Level","122","46","1","1487.36"
"11-18-22 / 09:56 AM","100-Level","120","32","6","1305"
"11-18-22 / 09:56 AM","100-Level","124","19","1","1800"
"11-18-22 / 09:56 AM","300-Level","321","18","1","729"
"11-18-22 / 09:56 AM","200-Level","227","12","1","810"
"11-18-22 / 09:56 AM","100-Level Club","126C","19","5","1678.5"
"11-18-22 / 06:18 AM","100-Level Club","110C","1","2","1997.23"
"11-18-22 / 03:15 AM","100-Level","118","45","2","1080"
"11-18-22 / 03:15 AM","300-Level","325","10","3","765"
"11-18-22 / 03:15 AM","100-Level","115","35","2","1037.9"
"11-18-22 / 03:15 AM","Field Level","FLR-P","5","2","1732.5"
"11-18-22 / 03:15 AM","100-Level","106","14","3","990"
"11-18-22 / 03:15 AM","100-Level Club","127C","24","3","1395"
"11-18-22 / 03:15 AM","100-Level Club","111C","28","3","1597.5"
"11-17-22 / 06:37 PM","300-Level","309","23","4","495"
"11-17-22 / 06:37 PM","100-Level Club","112C","31","2","1800"
"11-17-22 / 06:37 PM","100-Level Club","110C","27","2","1440"
"11-17-22 / 06:37 PM","Field Level","FLR-G","5","2","1350"
"11-17-22 / 06:36 PM","300-Level","318","22","4","674.42"
"11-17-22 / 10:47 AM","Field Level","FLR-E","16","4","2025"
"11-17-22 / 10:47 AM","200-Level","216","7","4","800.1"
"11-17-22 / 10:47 AM","100-Level Club","128C","17","2","1278"
"11-17-22 / 07:18 AM","200-Level","225","11","2","936"
"11-17-22 / 03:38 AM","100-Level Club","130C","34","1","2205"
"11-17-22 / 03:38 AM","300-Level","307","22","1","269.1"
"11-17-22 / 03:38 AM","300-Level","338","11","2","585"
"11-17-22 / 03:38 AM","300-Level","310","17","1","270"
"11-17-22 / 03:38 AM","100-Level","133","33","2","630"
"11-16-22 / 11:30 PM","Field Level","FLR-H","19","2","1718.08"
"11-16-22 / 11:30 PM","300-Level","308","11","4","495"
"11-16-22 / 07:30 PM","300-Level","315","12","4","450"
"11-16-22 / 07:30 PM","300-Level","320","24","1","540"
"11-16-22 / 12:58 PM","300-Level","318","16","4","499.5"
"11-16-22 / 12:58 PM","Field Level","FLR-D","11","2","3015"
"11-16-22 / 12:58 PM","100-Level Club","127C","32","2","854.1"
"11-16-22 / 12:58 PM","100-Level","131","23","3","1169.35"
"11-16-22 / 12:58 PM","100-Level","125","12","4","1529.1"
"11-16-22 / 12:58 PM","100-Level Club","109C","7","2","1080"
"11-16-22 / 12:58 PM","300-Level","343","9","2","337.5"
"11-16-22 / 12:58 PM","300-Level","325","33","2","498.82"
"11-16-22 / 12:58 PM","300-Level","334","12","3","474.7"
"11-16-22 / 12:58 PM","100-Level Club","128C","8","4","1003.68"
"11-16-22 / 09:27 AM","100-Level","131","8","2","855"
"11-16-22 / 09:27 AM","300-Level","326","16","2","626.6"
"11-16-22 / 06:54 AM","300-Level","328","18","2","550.8"
"11-15-22 / 12:24 PM","100-Level","122","46","5","695.32"
"11-15-22 / 12:24 PM","300-Level","332","22","3","354.3"
"11-15-22 / 12:24 PM","300-Level","326","33","4","475.3"
